,StateCode,ImportDate,NetworkId,NetworkName,NetworkURL,MarketCoverage
1748,WI,2014-08-05 13:28:44,WIN001,Ameritas PPO Dental Network,www.reliancestandard.com,
1749,WI,2014-11-14 05:23:27,WIN001,Empower -Trilogy Health Network,https://portal.commongroundhealthcare.org/Router.jsp?component=Main&source=Logon&action=ProviderDirectory&NetworkNo=EMPOWER,
1750,WI,2014-11-14 05:23:27,WIN002,Envision - Aurora Health Care,https://portal.commongroundhealthcare.org/Router.jsp?component=Main&source=Logon&action=ProviderDirectory&NetworkNo=ENVISION,
1751,WI,2014-11-09 04:38:15,WIN001,Dental Prime,http://www.geoaccess.com/awp/Dental/PO/begin.asp?Gateway=False&st=DV&Company=Anthem-BCBS&netcode=DVP,
1752,WI,2014-08-06 08:27:55,WIN001,Gundersen Select SHOP,www.gundersenhealthplan.org/providersearch,
1753,WI,2014-08-06 08:27:55,WIN002,Gundersen Plus SHOP,www.gundersenhealthplan.org/providersearch,
1754,WI,2014-08-06 08:27:55,WIN003,GundersenOne Individual,www.gundersenhealthplan.org/providersearch,
1755,WI,2015-01-16 17:32:32,WIN001,HumanaDental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerID=1085&pfpkey=317,
1756,WI,2014-11-09 04:38:15,WIN001,Group Health Cooperative of South Central Wisconsin HMO,https://www.ghcscw.com/SiteCollectionDocuments/GHC-SCW_HMO_Provider_Directory.pdf,
1757,WI,2014-11-09 04:38:15,WIN002,Group Health Cooperative of South Central Wisconsin Clinics HMO,https://www.ghcscw.com/SiteCollectionDocuments/GHC-SCW_Select_Provider_Directory.pdf,
1758,WI,2014-11-09 04:38:15,WIN003,Group Health Cooperative of South Central Wisconsin PPO,https://www.ghcscw.com/SiteCollectionDocuments/GHC-SCW_HMO_Provider_Directory.pdf,
1759,WI,2014-09-04 03:25:43,WIN001,Platinum(Maximum Care/Connection Dental),http://www.dentalselect.com/provider-directory/,
1760,WY,2014-12-10 11:54:40,WYN001,BlueSelect,http://provider.bcbswy.com,
1761,WY,2014-09-04 03:25:43,WYN001,Indemnity,indemnity.com,
1762,WY,2014-09-04 03:25:43,WYN001,Lincoln DentalConnect?,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,
1763,WY,2014-11-15 04:52:41,WYN001,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,
1764,WY,2014-09-05 03:32:16,WYN001,Platinum(Maximum Care/Connection Dental),http://www.dentalselect.com/find-a-provider/find-a-provider-results/,
1765,WY,2014-09-03 04:28:59,WYN001,DenteMax,http://www.bestlife.com/exchange/provider.html,
1766,WY,2014-09-03 04:28:59,WYN002,CONNECTIONDental,http://www.bestlife.com/exchange/provider.html,
1767,WY,2014-08-07 10:00:19,WYN001,Connection Dental and Stratose,www.PPOUSA.com; http://providernow.coalitionamerica.com/,
1768,WY,2015-01-16 17:32:32,WYN001,WINhealth Partners Network,https://www.winhealthplans.com/media/provider-directory.pdf,
1769,WY,2014-08-07 10:00:19,WYN001,Ameritas PPO Dental Network,www.ameritasgroup.com,
1770,WY,2014-08-07 10:00:19,WYN001,Ameritas PPO Dental Network,www.reliancestandard.com,
1771,WY,2014-11-12 05:24:58,WYN001,Renaissance Dental,http://www.renaissancedental.com/Find-a-Dentist,
1772,WY,2014-11-12 05:24:58,WYN002,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,
1773,WY,2015-01-21 09:35:36,WYN001,Delta Dental Premier, http://www.deltadental.com/DentistSearch/DentistSearchController.ccl?DView=DentistDentistSearch,
1774,WY,2014-08-07 10:00:19,WYN001,Ameritas PPO Dental Network,www.standard.com,
1775,AK,2014-12-12 12:37:36,AKN201,HeritagePlus,https://healthsearch.eproviderdirectory.com/?PlanId=premera&ProductId=premeraak&BrandingId=premeraak&DirectoryType=provider&NetworkID=ALL&QSCorrected=Y234JU,Individual
1776,AK,2014-12-12 12:37:36,AKN201,HeritagePlus,https://healthsearch.eproviderdirectory.com/?PlanId=premera&ProductId=premeraak&BrandingId=premeraak&DirectoryType=provider&NetworkID=ALL&QSCorrected=Y234JU,SHOP (Small Group)
1777,AR,2015-01-26 08:44:00,ARN201,True Blue PPO,https://secure.arkansasbluecross.com/providerdirectory/PhysicianSearch.aspx?PlanId=7&INbr1=915011000&INbr2=&Tier=0&coID=&PrvNet=True+Blue+PPO&lFrom=,Individual
1778,DE,2014-11-24 15:19:06,DEN201,Highmark DE PPO,https://provdir.highmarkbcbsde.com/,Individual
1779,GA,2015-01-26 08:44:00,GAN201,Pathway X with Dental,https://www.bcbsga.com/health-insurance/provider-directory/searchcriteria?alphaprefix=JRA,Individual
1780,IL,2015-02-20 08:57:57,ILN201,PPO (Participating Provider Options),https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=PPO&entryPt=MKT,Individual
1781,IL,2014-10-28 20:25:58,ILN201,LLH PPO 1,https://www.landoflincolnhealth.org/find-a-doctor/,Individual
1782,IL,2014-10-28 20:25:58,ILN201,LLH PPO 1,https://www.landoflincolnhealth.org/find-a-doctor/,SHOP (Small Group)
1783,IN,2014-12-12 12:37:36,INN201,Pathway X HMO/POS with Dental,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=XPH,Individual
1784,KS,2014-08-15 09:47:40,KSN201,BlueCAP,http://www.bcbsks.com/ProviderDirectory/index_xse.htm,Individual
1785,LA,2015-01-23 12:43:55,LAN201,Preferred Care PPO Vision Dental,http://www.bcbsla.com/FindCare/Pages/ppo-medical-vision-dental.aspx,Individual
1786,ME,2015-01-30 09:51:15,MEN201,Pathway X Enhanced,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VBI,Individual
1787,ME,2015-01-30 09:51:15,MEN202,Pathway X,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VBG,Individual
1788,MI,2014-10-28 20:25:58,MIN003,PPO Trust IBU,http://www.bcbsm.com/tools/find-a-doctor.html?network=blue-cross-premier-multi-state-ppo,Individual
1789,MI,2015-01-23 12:43:55,MIN201,CMI Preferred PPO,http://www.consumersmutual.org/provider-directory,SHOP (Small Group)
1790,MI,2015-01-23 12:43:55,MIN201,CMI Preferred PPO,http://www.consumersmutual.org/provider-directory,Individual
1791,MO,2014-12-12 12:37:36,MON201,Pathway X,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YCH,Individual
1792,MT,2015-02-20 08:57:57,MTN201,Blue Preferred PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=MT1&residencestate=MT&product=PPO&entryPt=MKT,Individual
1793,NE,2014-09-05 06:40:30,NEN001,Careington Maximum Care Network,www.careington.com/co/maxcare,SHOP (Small Group)
1794,NH,2014-12-09 19:45:23,NHN001,NH CHO Network,https://www.maineoptions.org/Search-provider,SHOP (Small Group)
1795,NH,2014-12-09 19:45:23,NHN001,NH CHO Network,https://www.maineoptions.org/Search-provider,Individual
1796,NH,2014-09-05 06:40:30,NHN001,Ameritas PPO Dental Network,http://ameritas-dental.prismisp.com/,SHOP (Small Group)
1797,NH,2014-09-05 06:40:30,NHN001,"DenteMax, LLC",www.dentemax.com,SHOP (Small Group)
1798,NH,2014-09-09 16:12:42,NHN001,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,SHOP (Small Group)
1799,NH,2014-09-05 06:40:30,NHN001,Ameritas PPO Dental Network,www.reliancestandard.com,SHOP (Small Group)
1800,NH,2014-11-10 10:02:31,NHN001,Network Savings 1,assuranthealth.com/networksavings1,Individual
1801,NH,2014-09-05 06:40:30,NHN001,EHB Basic Dental Plan (Low),https://www.metlife.com/dental,SHOP (Small Group)
1802,NH,2014-09-05 06:40:30,NHN002,EHB Enhanced Dental Plan (High),https://www.metlife.com/dental,SHOP (Small Group)
1803,NH,2014-09-05 06:40:30,NHN003,Family Basic Dental Plan (Low),https://www.metlife.com/dental,SHOP (Small Group)
1804,NH,2014-09-05 06:40:30,NHN004,Family Enhanced Dental Plan (High),https://www.metlife.com/dental,SHOP (Small Group)
1805,NH,2014-11-14 14:52:18,NHN001,Dental Complete,http://www.geoaccess.com/awp/Dental/PO/begin.asp?Gateway=False&st=DV&Company=Anthem-BCBS&netcode=DVC,Individual
1806,NH,2014-11-14 14:52:18,NHN001,Dental Complete,http://www.geoaccess.com/awp/Dental/PO/begin.asp?Gateway=False&st=DV&Company=Anthem-BCBS&netcode=DVC,SHOP (Small Group)
1807,NH,2015-07-22 12:46:44,NHN002,Harvard Pilgrim Health Care of NE ElevateHealth,https://www.providerlookuponline.com/Harvardpilgrim/po7/gateway.aspx?networkid=3469771,Individual
1808,NH,2015-07-22 12:46:44,NHN001,Harvard Pilgrim Health Care of NE HMO,"https://www.harvardpilgrim.org/portal/page?_pageid=213,243703&_dad=portal&_schema=PORTAL",SHOP (Small Group)
1809,NC,2015-01-23 12:43:55,NCN201,PPO,http://www.bcbsnc.com/content/providersearch/marketplace.htm,Individual
1810,NH,2015-01-26 08:44:00,NHN201,Pathway X Enhanced with Dental,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YGT,Individual
1811,NM,2015-02-20 08:57:57,NMN201,PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=NM1&residencestate=NM&product=PPO&entryPt=MKT,Individual
1812,NM,2014-11-24 15:19:06,NMN201,My NMHC Network,http://mynmhc.org/Find_a_Doctor.aspx,Individual
1813,NV,2014-11-24 15:19:06,NVN201,Co-Options Simple,http://qa.nevadahealthcoop.org/wp-content/uploads/2014/02/Southern-Simple-Provider-Directory-052214.pdf?_ga=1.223746012.639626245.1404420939,Individual
1814,NV,2014-08-19 08:34:41,NVN008,Co-Options Simple,http://qa.nevadahealthcoop.org/wp-content/uploads/2014/02/Co-Options-Simple-Provider-Directories.pdf,Individual
1815,NV,2014-12-12 12:37:36,NVN201,Pathway X - HMO with Dental,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,Individual
1816,OK,2015-02-20 08:57:57,OKN201,Blue Choice PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=OK1&residencestate=OK&product=BCS&entryPt=MKT,Individual
1817,OR,2014-10-28 20:25:58,ORN001,Broad Network,http://www.ohcoop.org/find-a-plan/our-provider-pharmacy-networks/provider-pharmacy-directory,Individual
1818,OR,2014-10-28 20:25:58,ORN001,Broad Network,http://www.ohcoop.org/find-a-plan/our-provider-pharmacy-networks/provider-pharmacy-directory,SHOP (Small Group)
1819,PA,2014-09-11 12:10:19,PAN201,Personal Choice PPO,http://www.ibx.com/individuals/find_provider/index.html,Individual
1820,PA,2015-01-23 12:43:55,PAN201,KHPC Value HMO Network,https://www.capbluecross.com/wps/wcm/connect/cbc-public/cbc/members/findaproviderarea?&srchType=med&exchPlans=Value%20HMO&exchLocation=,Individual
1821,PA,2015-01-23 12:43:55,PAN202,KHPC HMO Network,https://www.capbluecross.com/wps/portal/cbc/FindADoctor/FindADoctorExt/!ut/p/b1/04_SjzQ0MjQ2MDIxNjbWj9CPykssy0xPLMnMz0vMAfGjzOKNDIINDQxMXY0sDU0tDDyDDJxC3JzdjAJNjIAKIlEU-Dq5Gnh6ORp6unqHGocGGFOmP9CIOP0GOICjASH9XvpR6Tn5SUCvhutHoSnG9AteBSDHghXgcY2fR35uqn5uVI6bm0V2ZkC6oiIA32zuyA!!/dl4/d5/L2dBISEvZ0FBIS9nQSEh/?srchType=med&exchPlans=Keystone%20Health%20Plan%20Central%20(HMO)&exchLocation=,Individual
1822,PA,2015-07-24 22:33:25,PAN201,First Priority Life PPO,https://findadoctor.bcnepa.com,Individual
1823,PA,2015-01-23 12:43:55,PAN201,Keystone Health Plan West Network,https://provdir.highmarkbcbs.com/,Individual
1824,PA,2015-01-23 12:43:55,PAN202,PBS Preferred Professional and Highmark Blue Shield Facility Provider Network,https://provdir.highmarkblueshield.com/,Individual
1825,SC,2014-09-13 04:19:20,SCN201,BlueEssentials Network,https://www.southcarolinablues.com/links/metallic/providerdirectory,Individual
1826,SC,2014-11-24 15:19:06,SCN201,SC On Exchange,http://providersearch.cchpsc.org/cchp/Results?types=24&orgunits=33,Individual
1827,TN,2014-09-12 09:45:59,TNN201,Network P,http://www.bcbst.com/network-p,Individual
1828,TX,2015-02-20 08:57:57,TXN201,Blue Choice PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=TX1&residencestate=TX&product=PPO&entryPt=MKT,Individual
1829,UT,2014-11-04 20:29:03,UTN201,Arches Horizon Network,http://www.archeshealth.org/providernetwork,Individual
1830,UT,2014-11-04 20:29:03,UTN202,Arches Preferred Care Network,http://www.archeshealth.org/providernetwork,Individual
1831,VA,2014-09-11 12:10:19,VAN200,Regional Preferred Provider Network,https://member.carefirst.com/wpsm/portal/Member/public/findaprovider?plan=BCBP_DC_SP1&sType=M,Individual
1832,VA,2014-09-11 12:10:19,VAN200,Regional Preferred Provider Network,https://member.carefirst.com/wpsm/portal/Member/public/findaprovider?plan=BCBP_DC_SP1&sType=M,SHOP (Small Group)
1833,VA,2014-12-12 12:37:36,VAN201,Pathway X Tiered Hospital with Dental,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YTY,Individual
1834,WI,2015-02-20 08:57:57,WIN201,Blue Priority X - WI with Dental,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VZE,Individual
1835,WV,2014-11-24 15:19:06,WVN201,Highmark WV PPO,https://provdir.highmarkbcbswv.com/,Individual
1836,AR,2014-09-09 16:12:42,ARN001,Ameritas PPO Dental Network,www.reliancestandard.com,SHOP (Small Group)
1837,AR,2014-11-13 16:11:17,ARN001,Delta Dental,https://rel.deltadentalar.com/dd/Exchange.aspx?DView=DentistDirectory,Individual
1838,AR,2014-09-09 16:12:42,ARN001,Connection Dental,www.PPOUSA.com,SHOP (Small Group)
1839,AR,2014-09-09 16:12:42,ARN001,CONNECTIONDental,http://www.bestlife.com/exchange/provider.html,Individual
1840,AR,2014-09-09 16:12:42,ARN001,CONNECTIONDental,http://www.bestlife.com/exchange/provider.html,SHOP (Small Group)
1841,DE,2015-02-22 21:18:17,DEN001,Highmark DE PPO,https://provdir.highmarkbcbsde.com/,SHOP (Small Group)
1842,DE,2014-10-28 20:25:58,DEN001,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,SHOP (Small Group)
1843,IA,2014-09-07 12:14:41,IAN001,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,SHOP (Small Group)
1844,IA,2014-09-07 12:14:41,IAN001,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,Individual
1845,IA,2014-09-07 12:14:41,IAN002,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,Individual
1846,IA,2014-11-13 16:11:17,IAN001,OA POS_Iowa,http://ia.coventryproviders.com,Individual
1847,IA,2014-11-13 16:11:17,IAN002,OA POS_Iowa_MIPPA,http://ia.coventryproviders.com,Individual
1848,IA,2014-11-13 16:11:17,IAN003,OA POS_Iowa_Patient Preferred,http://ia.coventryproviders.com,Individual
1849,IA,2014-11-13 16:11:17,IAN004,OA POS_Iowa_Unity Point Health Des Moines,http://ia.coventryproviders.com,Individual
1850,IA,2014-11-13 16:11:17,IAN005,OA POS_Iowa_Unity Point Health Quad Cities,http://ia.coventryproviders.com,Individual
1851,IA,2014-11-13 16:11:17,IAN006,OA POS_Iowa_Unity Point Cedar Rapids,http://ia.coventryproviders.com,Individual
1852,IA,2014-11-13 16:11:17,IAN007,OA POS_Iowa_Unity Point Waterloo,http://ia.coventryproviders.com,Individual
1853,IA,2014-11-13 16:11:17,IAN008,OA POS_Iowa_Mercy Des Moines,http://ia.coventryproviders.com,Individual
1854,IA,2014-11-13 16:11:17,IAN009,OA POS_Iowa_Marketplace Choice,http://ia.coventryproviders.com,Individual
1855,IA,2014-11-13 16:11:17,IAN010,OA HMO_Iowa_Alegent Creighton Health,http://ia.coventryproviders.com,Individual
1856,IA,2014-11-13 16:11:17,IAN011,OA HMO_Iowa_Methodist Health Partner,http://ia.coventryproviders.com,Individual
1857,IA,2014-11-13 16:11:17,IAN012,OA HMO_Iowa_Accountable Care Alliance,http://ia.coventryproviders.com,Individual
1858,IA,2014-08-12 09:41:38,IAN001,Careington Maximum Care Network,www.careington.com/co/maxcare,SHOP (Small Group)
1859,IA,2014-08-11 09:11:26,IAN001,Ameritas PPO Dental Network,www.standard.com,SHOP (Small Group)
1860,IA,2015-02-22 21:18:17,IAN001,Gundersen Select SHOP,www.gundersenhealthplan.org/providersearch,SHOP (Small Group)
1861,IA,2015-02-22 21:18:17,IAN002,Gundersen Plus SHOP,www.gundersenhealthplan.org/providersearch,SHOP (Small Group)
1862,IA,2015-02-22 21:18:17,IAN003,GundersenOne Individual,www.gundersenhealthplan.org/providersearch,Individual
1863,IA,2014-11-13 16:11:17,IAN001,EHB Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?,SHOP (Small Group)
1864,IA,2014-11-13 16:11:17,IAN002,EHB Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?,SHOP (Small Group)
1865,IA,2014-11-13 16:11:17,IAN003,Family Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?,SHOP (Small Group)
1866,IA,2014-11-13 16:11:17,IAN004,Family Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?,SHOP (Small Group)
1867,IA,2014-09-10 06:01:28,IAN001,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,SHOP (Small Group)
1868,IA,2014-08-11 09:11:26,IAN001,Ameritas PPO Dental Network,www.ameritasgroup.com,SHOP (Small Group)
1869,IA,2014-08-11 09:11:26,IAN001,Lincoln DentalConnect?,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,SHOP (Small Group)
1870,IA,2014-11-14 14:52:18,IAN001,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,Individual
1871,IA,2014-11-14 14:52:18,IAN001,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,SHOP (Small Group)
1872,IA,2014-11-04 20:29:03,IAN001,Premier,www.deltadentalia.com/provider-search/dental/,SHOP (Small Group)
1873,IA,2014-11-04 20:29:03,IAN002,PPO plus Premier,www.deltadentalia.com/provider-search/dental/,SHOP (Small Group)
1874,IA,2014-11-04 20:29:03,IAN002,PPO plus Premier,www.deltadentalia.com/provider-search/dental/,Individual
1875,IA,2014-09-04 06:14:21,IAN001,CONNECTIONDental,http://www.bestlife.com/exchange/provider.html,SHOP (Small Group)
1876,IA,2014-09-04 06:14:21,IAN001,CONNECTIONDental,http://www.bestlife.com/exchange/provider.html,Individual
1877,IA,2014-10-06 10:59:03,IAN001,Avera Health Plans Iowa Network,https://www.avera.org/marketplace/provider-directory/,SHOP (Small Group)
1878,IA,2014-10-06 10:59:03,IAN001,Avera Health Plans Iowa Network,https://www.avera.org/marketplace/provider-directory/,Individual
1879,IA,2014-08-11 09:11:26,IAN001,"DenteMax, LLC",www.dentemax.com,SHOP (Small Group)
1880,IA,2015-01-23 12:43:55,IAN001,Sanford Health Plan Iowa,http://www.viiad.com/shp/provider_search_main.asp,SHOP (Small Group)
1881,IA,2014-08-11 09:11:26,IAN001,Ameritas PPO Dental Network,www.reliancestandard.com,SHOP (Small Group)
1882,IA,2014-08-11 09:11:26,IAN001,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,SHOP (Small Group)
1883,IL,2015-02-22 21:18:17,ILN006,Compass,http://xil.welcometouhc.com/find-a-doctor,Individual
1884,IL,2014-09-09 16:12:42,ILN001,United of Omaha Network,www.mutualofomaha.com/dental,SHOP (Small Group)
1885,IL,2014-10-06 10:59:03,ILN001,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,SHOP (Small Group)
1886,IL,2014-10-06 10:59:03,ILN001,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,Individual
1887,IL,2015-07-24 22:33:25,ILN001,Health Alliance Provider Network,https://www.healthalliance.org/Guests/ProviderSearch?DirectoryName=IEX,Individual
1888,IL,2015-07-24 22:33:25,ILN001,Health Alliance Provider Network,https://www.healthalliance.org/Guests/ProviderSearch?DirectoryName=IEX,SHOP (Small Group)
1889,IL,2014-08-12 09:41:38,ILN001,"DenteMax, LLC",www.dentemax.com,SHOP (Small Group)
1890,IL,2014-08-09 13:12:30,ILN001,Ameritas PPO Dental Network,www.standard.com,SHOP (Small Group)
1891,IL,2014-10-28 20:25:58,ILN001,CoventryOne Silver/Bronze Exchange PPO_On Exchange,http://moslcovoneppo.coventryproviders.com,Individual
1892,IL,2014-10-28 20:25:58,ILN002,CoventryOne Carelink from Coventry_On/Off Exchange,http://moslcovonecarelink.coventryproviders.com,Individual
1893,IL,2014-10-28 20:25:58,ILN003,FocusedCare HPN_On/Off Exchange,http://moslfocusedcarehpn.coventryproviders.com,Individual
1894,IL,2014-10-28 20:25:58,ILN004,CoventryOne Gold Exchange PPO_On Exchange,http://moslcovoneppo.coventryproviders.com,Individual
1895,IL,2015-02-22 21:18:17,ILN001,PPO (Participating Provider Options),https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=PPO&entryPt=MKT,SHOP (Small Group)
1896,IL,2015-02-22 21:18:17,ILN005,BlueCare Dental PPO,http://www.bcbsil.com/providers/dental.htm,Individual
1897,IL,2015-02-22 21:18:17,ILN005,BlueCare Dental PPO,http://www.bcbsil.com/providers/dental.htm,SHOP (Small Group)
1898,IL,2015-02-22 21:18:17,ILN001,PPO (Participating Provider Options),https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=PPO&entryPt=MKT,Individual
1899,IL,2015-02-22 21:18:17,ILN003,Blue Choice PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BCS&entryPt=MKT,Individual
1900,IL,2015-02-22 21:18:17,ILN003,Blue Choice PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BCS&entryPt=MKT,SHOP (Small Group)
1901,IL,2015-02-22 21:18:17,ILN004,Blue Precision HMO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BAV&entryPt=MKT,SHOP (Small Group)
1902,IL,2015-02-22 21:18:17,ILN004,Blue Precision HMO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BAV&entryPt=MKT,Individual
1903,IL,2014-09-09 16:12:42,ILN001,Connection Dental,www.PPOUSA.com,SHOP (Small Group)
1904,IL,2014-09-09 16:12:42,ILN001,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,SHOP (Small Group)
1905,IL,2014-09-09 16:12:42,ILN001,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,Individual
1906,IL,2014-09-09 16:12:42,ILN002,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,Individual
1907,IL,2014-09-11 12:10:19,ILN001,Assurant Dental Network,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,SHOP (Small Group)
1908,IL,2014-10-06 10:59:03,ILN002,Chicago HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=793,Individual
1909,IL,2014-10-06 10:59:03,ILN001,NorthShore Complete Care HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=729,Individual
1910,IL,2014-10-06 10:59:03,ILN003,Springfield HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=797,Individual
1911,IL,2014-10-06 10:59:03,ILN004,Rockford-Peoria HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=757,Individual
1912,IL,2014-08-09 13:12:30,ILN001,Ameritas PPO Dental Network,www.reliancestandard.com,SHOP (Small Group)
1913,IL,2015-01-22 16:02:51,ILN001,Delta Dental of Illinois,http://www.deltadentalilexchange.com/find-a-dentist/,Individual
1914,IL,2015-01-22 16:02:51,ILN001,Delta Dental of Illinois,http://www.deltadentalilexchange.com/find-a-dentist/,SHOP (Small Group)
1915,IL,2014-11-15 10:06:04,ILN001,Network Savings 20,assuranthealth.com/networksavings20,Individual
1916,IL,2015-01-31 17:35:53,ILN002,HumanaDental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerID=1085&pfpkey=317,Individual
1917,IL,2015-01-31 17:35:53,ILN001,ChoicePOS,https://www.humana.com/finder/search?customerId=1059&pfpkey=385,Individual
1918,IL,2015-02-22 21:18:17,ILN001,IlliniCare Health - Sinai Health,http://marketplace.illinicare.com/findadoc/SinaiHealth,Individual
1919,IL,2015-02-22 21:18:17,ILN002,IlliniCare Health - Swedish Covenant,http://marketplace.illinicare.com/findadoc/SwedishCovenant,Individual
1920,IL,2014-08-09 13:12:30,ILN001,Ameritas PPO Dental Network,www.ameritasgroup.com,SHOP (Small Group)
1921,IL,2014-09-09 16:12:42,ILN001,Careington Maximum Care Network,www.careington.com/co/maxcare,SHOP (Small Group)
1922,IL,2014-11-20 15:54:16,ILN001,LLH PPO 1,https://www.landoflincolnhealth.org/find-a-doctor/,Individual
1923,IL,2014-11-20 15:54:16,ILN001,LLH PPO 1,https://www.landoflincolnhealth.org/find-a-doctor/,SHOP (Small Group)
1924,IL,2014-11-20 15:54:16,ILN002,LLH PPO 2,https://www.landoflincolnhealth.org/find-a-doctor/,Individual
1925,IL,2014-11-20 15:54:16,ILN002,LLH PPO 2,https://www.landoflincolnhealth.org/find-a-doctor/,SHOP (Small Group)
1926,IL,2014-11-20 15:54:16,ILN003,LLH PPO 3,https://www.landoflincolnhealth.org/find-a-doctor/,SHOP (Small Group)
1927,IL,2014-11-20 15:54:16,ILN003,LLH PPO 3,https://www.landoflincolnhealth.org/find-a-doctor/,Individual
1928,IL,2014-11-20 15:54:16,ILN004,LLH PPO 4,https://www.landoflincolnhealth.org/find-a-doctor/,SHOP (Small Group)
1929,IL,2014-11-20 15:54:16,ILN004,LLH PPO 4,https://www.landoflincolnhealth.org/find-a-doctor/,Individual
1930,IL,2014-11-20 15:54:16,ILN005,LLH PPO 5,https://www.landoflincolnhealth.org/find-a-doctor/,Individual
1931,IL,2014-11-20 15:54:16,ILN005,LLH PPO 5,https://www.landoflincolnhealth.org/find-a-doctor/,SHOP (Small Group)
1932,IL,2014-11-20 15:54:16,ILN006,LLH PPO 6,https://www.landoflincolnhealth.org/find-a-doctor/,Individual
1933,IL,2014-11-20 15:54:16,ILN006,LLH PPO 6,https://www.landoflincolnhealth.org/find-a-doctor/,SHOP (Small Group)
1934,IL,2014-11-20 15:54:16,ILN007,LLH PPO 7,https://www.landoflincolnhealth.org/find-a-doctor/,SHOP (Small Group)
1935,IL,2014-11-20 15:54:16,ILN007,LLH PPO 7,https://www.landoflincolnhealth.org/find-a-doctor/,Individual
1936,IL,2014-11-20 15:54:16,ILN008,LLH PPO 8,https://www.landoflincolnhealth.org/find-a-doctor/,SHOP (Small Group)
1937,IL,2014-11-20 15:54:16,ILN008,LLH PPO 8,https://www.landoflincolnhealth.org/find-a-doctor/,Individual
1938,IL,2014-11-20 15:54:16,ILN009,LLH PPO 9,https://www.landoflincolnhealth.org/find-a-doctor/,Individual
1939,IL,2014-11-20 15:54:16,ILN010,LLH PPO 10,https://www.landoflincolnhealth.org/find-a-doctor/,SHOP (Small Group)
1940,IL,2014-11-20 15:54:16,ILN010,LLH PPO 10,https://www.landoflincolnhealth.org/find-a-doctor/,Individual
1941,IL,2014-11-20 15:54:16,ILN011,LLH PPO 11,https://www.landoflincolnhealth.org/find-a-doctor/,Individual
